55719-84671:Trae Young,55719-20848:Damian Lillard,55719-12355:Eric Bledsoe,55719-145348:Immanuel Quickley,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-66236:John Collins,55719-80823:Tony Bradley,55719-23776:Montrezl Harrell,366.19159059813063,59800
55719-84671:Trae Young,55719-110317:Jaylen Nowell,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-66236:John Collins,55719-110310:Zion Williamson,55719-117286:Moses Brown,362.889759074066,59700
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-12355:Eric Bledsoe,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-66048:Brandon Ingram,55719-66236:John Collins,55719-80823:Tony Bradley,55719-14516:Enes Kanter,370.90684196184714,59500
55719-84671:Trae Young,55719-66115:Ben Simmons,55719-84680:Shai Gilgeous-Alexander,55719-110331:Ty Jerome,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-66236:John Collins,55719-110310:Zion Williamson,55719-14516:Enes Kanter,370.67787816027504,59700
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-9637:Danilo Gallinari,55719-145533:Kenyon Martin,55719-66236:John Collins,55719-14518:Tobias Harris,55719-117286:Moses Brown,363.8108758076795,59900
55719-84671:Trae Young,55719-14496:Ricky Rubio,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-110345:Kevin Porter,55719-9488:LeBron James,55719-66236:John Collins,55719-80812:Lauri Markkanen,55719-117286:Moses Brown,368.0533558888638,60000
55719-84671:Trae Young,55719-110317:Jaylen Nowell,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-42669:Julius Randle,55719-80823:Tony Bradley,55719-23776:Montrezl Harrell,365.02640061702056,59900
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-66048:Brandon Ingram,55719-110357:RJ Barrett,55719-66236:John Collins,55719-80823:Tony Bradley,55719-117286:Moses Brown,364.7306730916721,59900
55719-84671:Trae Young,55719-14496:Ricky Rubio,55719-15684:Victor Oladipo,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-66048:Brandon Ingram,55719-80812:Lauri Markkanen,55719-42669:Julius Randle,55719-117286:Moses Brown,363.3094447809494,60000
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-15684:Victor Oladipo,55719-110337:Talen Horton-Tucker,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-14518:Tobias Harris,55719-80823:Tony Bradley,55719-117286:Moses Brown,369.5292964594696,59900
55719-84671:Trae Young,55719-14496:Ricky Rubio,55719-145321:Anthony Edwards,55719-84680:Shai Gilgeous-Alexander,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-42669:Julius Randle,55719-14518:Tobias Harris,55719-117286:Moses Brown,368.3709416804124,59900
55719-84671:Trae Young,55719-66115:Ben Simmons,55719-84704:Kevin Huerter,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-110357:RJ Barrett,55719-66236:John Collins,55719-80808:Jayson Tatum,55719-117286:Moses Brown,362.6175855217122,59700
55719-84671:Trae Young,55719-66115:Ben Simmons,55719-12355:Eric Bledsoe,55719-145348:Immanuel Quickley,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-66236:John Collins,55719-14518:Tobias Harris,55719-117286:Moses Brown,367.85852259917243,59800
55719-84671:Trae Young,55719-110317:Jaylen Nowell,55719-15684:Victor Oladipo,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-66048:Brandon Ingram,55719-66236:John Collins,55719-80808:Jayson Tatum,55719-117286:Moses Brown,365.3705864370927,60000
55719-84671:Trae Young,55719-110317:Jaylen Nowell,55719-145321:Anthony Edwards,55719-84680:Shai Gilgeous-Alexander,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-66236:John Collins,55719-42669:Julius Randle,55719-14516:Enes Kanter,366.0030626227022,59900
55719-84671:Trae Young,55719-66115:Ben Simmons,55719-145321:Anthony Edwards,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-66048:Brandon Ingram,55719-66236:John Collins,55719-80823:Tony Bradley,55719-23776:Montrezl Harrell,370.0613511712635,60000
55719-84671:Trae Young,55719-66115:Ben Simmons,55719-110337:Talen Horton-Tucker,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-110357:RJ Barrett,55719-66236:John Collins,55719-42669:Julius Randle,55719-14516:Enes Kanter,364.8905421443623,60000
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-84680:Shai Gilgeous-Alexander,55719-110331:Ty Jerome,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-58377:Kyle Kuzma,55719-42669:Julius Randle,55719-117286:Moses Brown,374.43812563344676,59900
55719-84671:Trae Young,55719-20848:Damian Lillard,55719-145348:Immanuel Quickley,55719-110331:Ty Jerome,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-66236:John Collins,55719-42669:Julius Randle,55719-23776:Montrezl Harrell,368.96341647084387,60000
55719-84671:Trae Young,55719-14496:Ricky Rubio,55719-110337:Talen Horton-Tucker,55719-84680:Shai Gilgeous-Alexander,55719-110345:Kevin Porter,55719-145533:Kenyon Martin,55719-66236:John Collins,55719-42669:Julius Randle,55719-40203:Rudy Gobert,361.5957055622635,59900
55719-84671:Trae Young,55719-80806:Lonzo Ball,55719-145348:Immanuel Quickley,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-110357:RJ Barrett,55719-58377:Kyle Kuzma,55719-42669:Julius Randle,55719-23776:Montrezl Harrell,362.3026117915714,60000
55719-84671:Trae Young,55719-110317:Jaylen Nowell,55719-84704:Kevin Huerter,55719-84680:Shai Gilgeous-Alexander,55719-145533:Kenyon Martin,55719-9488:LeBron James,55719-80812:Lauri Markkanen,55719-42669:Julius Randle,55719-117286:Moses Brown,366.46700781924335,60000
